Mgmt_Schd_ID,Event_Month,Event_Day,Event_Year,Contour_ID,New_Crop_ID,Strip_Crop_ID,New_Non-Crop_ID,Curve_Number_ID,Post_Event_Mannings_n,Post_Event_Surface_Constant,Operation_Residue_Change,Fertilizer_Application_ID,Irrigation_Application_ID,Mgmt_Operation_ID,Tile_Drain_Controlled_Status,Tile_Drain_Controlled_Depth,Input_Units_Code
rotationa2,6,1,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,3,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
rotationa2,4,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,5,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,6,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,4,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
rotationa2,4,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,5,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,6,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,5,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
rotationa2,4,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,5,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,6,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,6,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
rotationa2,4,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,5,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,6,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,7,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
rotationa2,4,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,5,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,6,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,8,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
rotationa2,4,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,5,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,6,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,9,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
rotationa2,4,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,5,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,6,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,7,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,8,15,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,9,15,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,10,15,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
rotationa2,11,15,10,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_3,9,11,1,,,,,,,,,,,disk;_tandem_second2,,,0
forage;_3,9,20,1,,,,,,,,,,,disk;_tandem_light_f,,,0
forage;_3,10,1,1,,tall_fescue;_fall_s2,,,,,,,,,1rill_or_air_seeder1,,,0
forage;_4,9,11,1,,,,,,,,,,,disk;_tandem_second2,,,0
forage;_4,9,20,1,,,,,,,,,,,disk;_tandem_light_f,,,0
forage;_4,10,1,1,,tall_fescue;_fall_s2,,,,,,,,,1rill_or_air_seeder1,,,0
forage;_4,4,1,2,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,2,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,2,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,2,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,2,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,2,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,2,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,2,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,3,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,3,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,4,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,4,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,5,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,5,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,6,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,6,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,7,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,7,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,8,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,8,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,9,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,9,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,15,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,10,15,10,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,11,15,10,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_4,4,1,11,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,5,1,11,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,6,1,11,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,7,1,11,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,8,15,11,,tall_fescue_pasture3,,,,,,,,,graze;_rotational,,,0
forage;_4,9,10,11,,tall_fescue_pasture1,,,,,,,,,graze;_rotational,,,0
forage;_5,3,1,1,,,,,,,,,,,disk;_tandem_second2,,,0
forage;_5,3,2,1,,tall_fescue;_spring_,,,,,,,,,1rill_or_air_seeder1,,,0
forage;_6,4,20,3,,tall_fescue_pasture4,,,,,,,,,graze;_continuous,,,0
forage;_6,11,5,3,,tall_fescue;_y2+_sen,,,,,,,,,graze;_continuous,,,0
forage;_7,4,20,3,,tall_fescue_pasture4,,,,,,,,,graze;_rotational,,,0
forage;_7,11,5,3,,tall_fescue;_y2+_sen,,,,,,,,,graze;_rotational,,,0
warm_seas1,6,1,1,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,1,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,1,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,1,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,1,,grass;_warm_season3,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,2,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,2,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,2,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,2,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,2,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,3,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,4,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,5,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,6,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,7,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,8,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,9,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,1,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,6,20,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,7,10,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,8,10,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas1,9,15,10,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,4,1,1,,,,,,,,,,,kill_crop,,,0
warm_seas2,5,10,1,,grass;_warm_season2,,,,,,,,,1rill_or_air_seeder1,,,0
warm_seas2,6,1,2,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,2,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,2,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,2,,grass;_warm_season1,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,2,,grass;_warm_season3,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,3,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,3,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,4,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,4,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,5,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,5,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,6,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,6,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,7,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,7,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,8,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,8,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,9,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,9,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,10,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,10,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,1,11,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,6,20,11,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,7,10,11,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,8,10,11,,grass;_warm_season5,,,,,,,,,graze;_intensive_rot,,,0
warm_seas2,9,15,11,,grass;_warm_season4,,,,,,,,,graze;_intensive_rot,,,0
warm_seas3,4,1,1,,,,,,,,,,,kill_crop,,,0
warm_seas3,5,10,1,,grass;_warm_season2,,,,,,,,,1rill_or_air_seeder1,,,0
alfalfa_h1,5,30,1,,alfalfa;_yr2_regrowt,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,7,9,1,,alfalfa;_yr2_regrowt,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,9,27,1,,alfalfa;_yr2_senes_t,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,11,15,1,,,,,,,,,,,fert_applic._surface,,,0
alfalfa_h1,5,30,2,,alfalfa;_yr3_regrow1,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,7,9,2,,alfalfa;_yr3_regrow1,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,9,27,2,,alfalfa;_yr3_senes_t,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,11,15,2,,,,,,,,,,,fert_applic._surface,,,0
alfalfa_h1,5,30,3,,alfalfa;_yr4_regrowt,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,7,9,3,,alfalfa;_yr4_regrowt,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h1,9,27,3,,alfalfa;_yr4_senes_t,,,,,,,,,harvest;_hay;_legume,,,0
forage;_8,3,20,2,,,,,,,,,,,fert_applic._surface,,,0
forage;_8,5,20,2,,tall_fescue;_y3_regr,,,,,,,,,harvest;_hay;_grass,,,0
forage;_8,9,1,2,,,,,,,,,,,fert_applic._surface,,,0
forage;_8,9,25,2,,tall_fescue;_y2+_sen,,,,,,,,,harvest;_hay;_grass,,,0
forage;_9,6,1,2,,tall_fescue;_y2_reg2,,,,,,,,,harvest;_hay;_grass,,,0
forage;_9,8,15,2,,,,,,,,,,,fert_applic._surface,,,0
forage;_9,9,10,2,,tall_fescue;_y2+_sen,,,,,,,,,harvest;_hay;_grass,,,0
forage;_10,3,20,2,,,,,,,,,,,fert_applic._surface,,,0
forage;_10,5,20,2,,tall_fescue;_y2_reg2,,,,,,,,,harvest;_hay;_grass,,,0
forage;_10,9,1,2,,,,,,,,,,,fert_applic._surface,,,0
forage;_10,9,25,2,,tall_fescue;_y2+_sen,,,,,,,,,harvest;_hay;_grass,,,0
forage;_11,9,11,1,,,,,,,,,,,disk;_tandem_second2,,,0
forage;_11,9,20,1,,,,,,,,,,,fert_applic._surface,,,0
forage;_11,9,21,1,,,,,,,,,,,disk;_tandem_light_f,,,0
forage;_11,10,1,1,,tall_fescue;_fall_s2,,,,,,,,,1rill_or_air_seeder1,,,0
forage;_12,3,1,1,,,,,,,,,,,disk;_tandem_second2,,,0
forage;_12,3,2,1,,tall_fescue;_spring_,,,,,,,,,1rill_or_air_seeder1,,,0
forage;_12,9,1,1,,tall_fescue;_y2_reg1,,,,,,,,,harvest;_hay;_grass,,,0
alfalfa_h2,4,10,1,,,,,,,,,,,chisel;_st._pt.,,,0
alfalfa_h2,4,15,1,,,,,,,,,,,disk;_tandem_second2,,,0
alfalfa_h2,4,20,1,,,,,,,,,,,fert_applic._surface,,,0
alfalfa_h2,4,21,1,,,,,,,,,,,disk;_tandem_second2,,,0
alfalfa_h2,4,25,1,,alfalfa;_spring_see1,,,,,,,,,1rill_or_air_seeder1,,,0
alfalfa_h2,6,25,1,,alfalfa;_spring_see2,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h2,8,4,1,,alfalfa;_spring_see2,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h2,9,13,1,,alfalfa;_spring_see3,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h3,4,10,1,,,,,,,,,,,chisel;_st._pt.,,,0
alfalfa_h3,4,15,1,,,,,,,,,,,disk;_tandem_second2,,,0
alfalfa_h3,4,20,1,,,,,,,,,,,fert_applic._surface,,,0
alfalfa_h3,4,21,1,,,,,,,,,,,disk;_tandem_second2,,,0
alfalfa_h3,4,25,1,,alfalfa;_spring_see1,,,,,,,,,1rill_or_air_seeder1,,,0
alfalfa_h3,6,25,1,,alfalfa;_spring_see2,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h3,8,4,1,,alfalfa;_spring_see2,,,,,,,,,harvest;_hay;_legume,,,0
alfalfa_h3,9,13,1,,alfalfa;_spring_see3,,,,,,,,,harvest;_hay;_legume,,,0
