13912
CP_ID	CP_CSID	CP_POSIDX	CP_W	CP_Z	CP_RGH	CP_BLOCK
7813	977	5	10	0	0.025	1
7814	977	6	13	2	0.025	1
7815	977	7	35	2	0.025	1
7816	977	8	43	6	0.025	1
7817	978	1	-43	6	0.025	1
7818	978	2	-35	2	0.025	1
7819	978	3	-13	2	0.025	1
7820	978	4	-10	0	0.025	1
7821	978	5	10	0	0.025	1
7822	978	6	13	2	0.025	1
7823	978	7	35	2	0.025	1
7824	978	8	43	6	0.025	1
7825	979	1	-43	6	0.025	1
7826	979	2	-35	2	0.025	1
7827	979	3	-13	2	0.025	1
7828	979	4	-10	0	0.025	1
7829	979	5	10	0	0.025	1
7830	979	6	13	2	0.025	1
7831	979	7	35	2	0.025	1
7832	979	8	43	6	0.025	1
7833	980	1	-43	6	0.025	1
7834	980	2	-35	2	0.025	1
7835	980	3	-13	2	0.025	1
7836	980	4	-10	0	0.025	1
7837	980	5	10	0	0.025	1
7838	980	6	13	2	0.025	1
7839	980	7	35	2	0.025	1
7840	980	8	43	6	0.025	1
7841	981	1	-43	6	0.025	1
7842	981	2	-35	2	0.025	1
7843	981	3	-13	2	0.025	1
7844	981	4	-10	0	0.025	1
7845	981	5	10	0	0.025	1
7846	981	6	13	2	0.025	1
7847	981	7	35	2	0.025	1
7848	981	8	43	6	0.025	1
7849	982	1	-43	6	0.025	1
7850	982	2	-35	2	0.025	1
7851	982	3	-13	2	0.025	1
7852	982	4	-10	0	0.025	1
7853	982	5	10	0	0.025	1
7854	982	6	13	2	0.025	1
7855	982	7	35	2	0.025	1
7856	982	8	43	6	0.025	1
7857	983	1	-43	6	0.025	1
7858	983	2	-35	2	0.025	1
7859	983	3	-13	2	0.025	1
7860	983	4	-10	0	0.025	1
7861	983	5	10	0	0.025	1
7862	983	6	13	2	0.025	1
7863	983	7	35	2	0.025	1
7864	983	8	43	6	0.025	1
7865	984	1	-43	6	0.025	1
7866	984	2	-35	2	0.025	1
7867	984	3	-13	2	0.025	1
7868	984	4	-10	0	0.025	1
7869	984	5	10	0	0.025	1
7870	984	6	13	2	0.025	1
7871	984	7	35	2	0.025	1
7872	984	8	43	6	0.025	1
7873	985	1	-43	6	0.025	1
7874	985	2	-35	2	0.025	1
7875	985	3	-13	2	0.025	1
7876	985	4	-10	0	0.025	1
7877	985	5	10	0	0.025	1
7878	985	6	13	2	0.025	1
7879	985	7	35	2	0.025	1
7880	985	8	43	6	0.025	1
7881	986	1	-43	6	0.025	1
7882	986	2	-35	2	0.025	1
7883	986	3	-13	2	0.025	1
7884	986	4	-10	0	0.025	1
7885	986	5	10	0	0.025	1
7886	986	6	13	2	0.025	1
7887	986	7	35	2	0.025	1
7888	986	8	43	6	0.025	1
7889	987	1	-43	6	0.025	1
7890	987	2	-35	2	0.025	1
7891	987	3	-13	2	0.025	1
7892	987	4	-10	0	0.025	1
7893	987	5	10	0	0.025	1
7894	987	6	13	2	0.025	1
7895	987	7	35	2	0.025	1
7896	987	8	43	6	0.025	1
7897	988	1	-43	6	0.025	1
7898	988	2	-35	2	0.025	1
7899	988	3	-13	2	0.025	1
7900	988	4	-10	0	0.025	1
7901	988	5	10	0	0.025	1
7902	988	6	13	2	0.025	1
7903	988	7	35	2	0.025	1
7904	988	8	43	6	0.025	1
7905	989	1	-43	6	0.025	1
7906	989	2	-35	2	0.025	1
7907	989	3	-13	2	0.025	1
7908	989	4	-10	0	0.025	1
7909	989	5	10	0	0.025	1
7910	989	6	13	2	0.025	1
7911	989	7	35	2	0.025	1
7912	989	8	43	6	0.025	1
7913	990	1	-43	6	0.025	1
7914	990	2	-35	2	0.025	1
7915	990	3	-13	2	0.025	1
7916	990	4	-10	0	0.025	1
7917	990	5	10	0	0.025	1
7918	990	6	13	2	0.025	1
7919	990	7	35	2	0.025	1
7920	990	8	43	6	0.025	1
7921	991	1	-43	6	0.025	1
7922	991	2	-35	2	0.025	1
7923	991	3	-13	2	0.025	1
7924	991	4	-10	0	0.025	1
7925	991	5	10	0	0.025	1
7926	991	6	13	2	0.025	1
7927	991	7	35	2	0.025	1
7928	991	8	43	6	0.025	1
7929	992	1	-43	6	0.025	1
7930	992	2	-35	2	0.025	1
7931	992	3	-13	2	0.025	1
7932	992	4	-10	0	0.025	1
7933	992	5	10	0	0.025	1
7934	992	6	13	2	0.025	1
7935	992	7	35	2	0.025	1
7936	992	8	43	6	0.025	1
7937	993	1	-43	6	0.025	1
7938	993	2	-35	2	0.025	1
7939	993	3	-13	2	0.025	1
7940	993	4	-10	0	0.025	1
7941	993	5	10	0	0.025	1
7942	993	6	13	2	0.025	1
7943	993	7	35	2	0.025	1
7944	993	8	43	6	0.025	1
7945	994	1	-43	6	0.025	1
7946	994	2	-35	2	0.025	1
7947	994	3	-13	2	0.025	1
7948	994	4	-10	0	0.025	1
7949	994	5	10	0	0.025	1
7950	994	6	13	2	0.025	1
7951	994	7	35	2	0.025	1
7952	994	8	43	6	0.025	1
7953	995	1	-43	6	0.025	1
7954	995	2	-35	2	0.025	1
7955	995	3	-13	2	0.025	1
7956	995	4	-10	0	0.025	1
7957	995	5	10	0	0.025	1
7958	995	6	13	2	0.025	1
7959	995	7	35	2	0.025	1
7960	995	8	43	6	0.025	1
7961	996	1	-43	6	0.025	1
7962	996	2	-35	2	0.025	1
7963	996	3	-13	2	0.025	1
7964	996	4	-10	0	0.025	1
7965	996	5	10	0	0.025	1
7966	996	6	13	2	0.025	1
7967	996	7	35	2	0.025	1
7968	996	8	43	6	0.025	1
7969	997	1	-43	6	0.025	1
7970	997	2	-35	2	0.025	1
7971	997	3	-13	2	0.025	1
7972	997	4	-10	0	0.025	1
7973	997	5	10	0	0.025	1
7974	997	6	13	2	0.025	1
7975	997	7	35	2	0.025	1
7976	997	8	43	6	0.025	1
7977	998	1	-43	6	0.025	1
7978	998	2	-35	2	0.025	1
7979	998	3	-13	2	0.025	1
7980	998	4	-10	0	0.025	1
7981	998	5	10	0	0.025	1
7982	998	6	13	2	0.025	1
7983	998	7	35	2	0.025	1
7984	998	8	43	6	0.025	1
7985	999	1	-43	6	0.025	1
7986	999	2	-35	2	0.025	1
7987	999	3	-13	2	0.025	1
7988	999	4	-10	0	0.025	1
7989	999	5	10	0	0.025	1
7990	999	6	13	2	0.025	1
7991	999	7	35	2	0.025	1
7992	999	8	43	6	0.025	1
7993	1000	1	-43	6	0.025	1
7994	1000	2	-35	2	0.025	1
7995	1000	3	-13	2	0.025	1
7996	1000	4	-10	0	0.025	1
7997	1000	5	10	0	0.025	1
7998	1000	6	13	2	0.025	1
7999	1000	7	35	2	0.025	1
8000	1000	8	43	6	0.025	1
8001	1001	1	-43	6	0.025	1
8002	1001	2	-35	2	0.025	1
8003	1001	3	-13	2	0.025	1
8004	1001	4	-10	0	0.025	1
8005	1001	5	10	0	0.025	1
8006	1001	6	13	2	0.025	1
8007	1001	7	35	2	0.025	1
8008	1001	8	43	6	0.025	1
8009	1002	1	-43	6	0.025	1
8010	1002	2	-35	2	0.025	1
8011	1002	3	-13	2	0.025	1
8012	1002	4	-10	0	0.025	1
8013	1002	5	10	0	0.025	1
8014	1002	6	13	2	0.025	1
8015	1002	7	35	2	0.025	1
8016	1002	8	43	6	0.025	1
8017	1003	1	-43	6	0.025	1
8018	1003	2	-35	2	0.025	1
8019	1003	3	-13	2	0.025	1
8020	1003	4	-10	0	0.025	1
8021	1003	5	10	0	0.025	1
8022	1003	6	13	2	0.025	1
8023	1003	7	35	2	0.025	1
8024	1003	8	43	6	0.025	1
8025	1004	1	-43	6	0.025	1
8026	1004	2	-35	2	0.025	1
8027	1004	3	-13	2	0.025	1
8028	1004	4	-10	0	0.025	1
8029	1004	5	10	0	0.025	1
8030	1004	6	13	2	0.025	1
8031	1004	7	35	2	0.025	1
8032	1004	8	43	6	0.025	1
8033	1005	1	-43	6	0.025	1
8034	1005	2	-35	2	0.025	1
8035	1005	3	-13	2	0.025	1
8036	1005	4	-10	0	0.025	1
8037	1005	5	10	0	0.025	1
8038	1005	6	13	2	0.025	1
8039	1005	7	35	2	0.025	1
8040	1005	8	43	6	0.025	1
8041	1006	1	-43	6	0.025	1
8042	1006	2	-35	2	0.025	1
8043	1006	3	-13	2	0.025	1
8044	1006	4	-10	0	0.025	1
8045	1006	5	10	0	0.025	1
8046	1006	6	13	2	0.025	1
8047	1006	7	35	2	0.025	1
8048	1006	8	43	6	0.025	1
8049	1007	1	-43	6	0.025	1
8050	1007	2	-35	2	0.025	1
8051	1007	3	-13	2	0.025	1
8052	1007	4	-10	0	0.025	1
8053	1007	5	10	0	0.025	1
8054	1007	6	13	2	0.025	1
8055	1007	7	35	2	0.025	1
8056	1007	8	43	6	0.025	1
8057	1008	1	-43	6	0.025	1
8058	1008	2	-35	2	0.025	1
8059	1008	3	-13	2	0.025	1
8060	1008	4	-10	0	0.025	1
8061	1008	5	10	0	0.025	1
8062	1008	6	13	2	0.025	1
8063	1008	7	35	2	0.025	1
8064	1008	8	43	6	0.025	1
8065	1009	1	-43	6	0.025	1
8066	1009	2	-35	2	0.025	1
8067	1009	3	-13	2	0.025	1
8068	1009	4	-10	0	0.025	1
8069	1009	5	10	0	0.025	1
8070	1009	6	13	2	0.025	1
8071	1009	7	35	2	0.025	1
8072	1009	8	43	6	0.025	1
8073	1010	1	-43	6	0.025	1
8074	1010	2	-35	2	0.025	1
8075	1010	3	-13	2	0.025	1
8076	1010	4	-10	0	0.025	1
8077	1010	5	10	0	0.025	1
8078	1010	6	13	2	0.025	1
8079	1010	7	35	2	0.025	1
8080	1010	8	43	6	0.025	1
8081	1011	1	-43	6	0.025	1
8082	1011	2	-35	2	0.025	1
8083	1011	3	-13	2	0.025	1
8084	1011	4	-10	0	0.025	1
8085	1011	5	10	0	0.025	1
8086	1011	6	13	2	0.025	1
8087	1011	7	35	2	0.025	1
8088	1011	8	43	6	0.025	1
8089	1012	1	-43	6	0.025	1
8090	1012	2	-35	2	0.025	1
8091	1012	3	-13	2	0.025	1
8092	1012	4	-10	0	0.025	1
8093	1012	5	10	0	0.025	1
8094	1012	6	13	2	0.025	1
8095	1012	7	35	2	0.025	1
8096	1012	8	43	6	0.025	1
8097	1013	1	-43	6	0.025	1
8098	1013	2	-35	2	0.025	1
8099	1013	3	-13	2	0.025	1
8100	1013	4	-10	0	0.025	1
8101	1013	5	10	0	0.025	1
8102	1013	6	13	2	0.025	1
8103	1013	7	35	2	0.025	1
8104	1013	8	43	6	0.025	1
8105	1014	1	-43	6	0.025	1
8106	1014	2	-35	2	0.025	1
8107	1014	3	-13	2	0.025	1
8108	1014	4	-10	0	0.025	1
8109	1014	5	10	0	0.025	1
8110	1014	6	13	2	0.025	1
8111	1014	7	35	2	0.025	1
8112	1014	8	43	6	0.025	1
8113	1015	1	-43	6	0.025	1
8114	1015	2	-35	2	0.025	1
8115	1015	3	-13	2	0.025	1
8116	1015	4	-10	0	0.025	1
8117	1015	5	10	0	0.025	1
8118	1015	6	13	2	0.025	1
8119	1015	7	35	2	0.025	1
8120	1015	8	43	6	0.025	1
8121	1016	1	-43	6	0.025	1
8122	1016	2	-35	2	0.025	1
8123	1016	3	-13	2	0.025	1
8124	1016	4	-10	0	0.025	1
8125	1016	5	10	0	0.025	1
8126	1016	6	13	2	0.025	1
8127	1016	7	35	2	0.025	1
8128	1016	8	43	6	0.025	1
8129	1017	1	-43	6	0.025	1
8130	1017	2	-35	2	0.025	1
8131	1017	3	-13	2	0.025	1
8132	1017	4	-10	0	0.025	1
8133	1017	5	10	0	0.025	1
8134	1017	6	13	2	0.025	1
8135	1017	7	35	2	0.025	1
8136	1017	8	43	6	0.025	1
8137	1018	1	-43	6	0.025	1
8138	1018	2	-35	2	0.025	1
8139	1018	3	-13	2	0.025	1
8140	1018	4	-10	0	0.025	1
8141	1018	5	10	0	0.025	1
8142	1018	6	13	2	0.025	1
8143	1018	7	35	2	0.025	1
8144	1018	8	43	6	0.025	1
8145	1019	1	-43	6	0.025	1
8146	1019	2	-35	2	0.025	1
8147	1019	3	-13	2	0.025	1
8148	1019	4	-10	0	0.025	1
8149	1019	5	10	0	0.025	1
8150	1019	6	13	2	0.025	1
8151	1019	7	35	2	0.025	1
8152	1019	8	43	6	0.025	1
8153	1020	1	-43	6	0.025	1
8154	1020	2	-35	2	0.025	1
8155	1020	3	-13	2	0.025	1
8156	1020	4	-10	0	0.025	1
8157	1020	5	10	0	0.025	1
8158	1020	6	13	2	0.025	1
8159	1020	7	35	2	0.025	1
8160	1020	8	43	6	0.025	1
8161	1021	1	-43	6	0.025	1
8162	1021	2	-35	2	0.025	1
8163	1021	3	-13	2	0.025	1
8164	1021	4	-10	0	0.025	1
8165	1021	5	10	0	0.025	1
8166	1021	6	13	2	0.025	1
8167	1021	7	35	2	0.025	1
8168	1021	8	43	6	0.025	1
8169	1022	1	-43	6	0.025	1
8170	1022	2	-35	2	0.025	1
8171	1022	3	-13	2	0.025	1
8172	1022	4	-10	0	0.025	1
8173	1022	5	10	0	0.025	1
8174	1022	6	13	2	0.025	1
8175	1022	7	35	2	0.025	1
8176	1022	8	43	6	0.025	1
8177	1023	1	-43	6	0.025	1
8178	1023	2	-35	2	0.025	1
8179	1023	3	-13	2	0.025	1
8180	1023	4	-10	0	0.025	1
8181	1023	5	10	0	0.025	1
8182	1023	6	13	2	0.025	1
8183	1023	7	35	2	0.025	1
8184	1023	8	43	6	0.025	1
8185	1024	1	-43	6	0.025	1
8186	1024	2	-35	2	0.025	1
8187	1024	3	-13	2	0.025	1
8188	1024	4	-10	0	0.025	1
8189	1024	5	10	0	0.025	1
8190	1024	6	13	2	0.025	1
8191	1024	7	35	2	0.025	1
8192	1024	8	43	6	0.025	1
8193	1025	1	-43	6	0.025	1
8194	1025	2	-35	2	0.025	1
8195	1025	3	-13	2	0.025	1
8196	1025	4	-10	0	0.025	1
8197	1025	5	10	0	0.025	1
8198	1025	6	13	2	0.025	1
8199	1025	7	35	2	0.025	1
8200	1025	8	43	6	0.025	1
8201	1026	1	-43	6	0.025	1
8202	1026	2	-35	2	0.025	1
8203	1026	3	-13	2	0.025	1
8204	1026	4	-10	0	0.025	1
8205	1026	5	10	0	0.025	1
8206	1026	6	13	2	0.025	1
8207	1026	7	35	2	0.025	1
8208	1026	8	43	6	0.025	1
8209	1027	1	-43	6	0.025	1
8210	1027	2	-35	2	0.025	1
8211	1027	3	-13	2	0.025	1
8212	1027	4	-10	0	0.025	1
8213	1027	5	10	0	0.025	1
8214	1027	6	13	2	0.025	1
8215	1027	7	35	2	0.025	1
8216	1027	8	43	6	0.025	1
8217	1028	1	-43	6	0.025	1
8218	1028	2	-35	2	0.025	1
8219	1028	3	-13	2	0.025	1
8220	1028	4	-10	0	0.025	1
8221	1028	5	10	0	0.025	1
8222	1028	6	13	2	0.025	1
8223	1028	7	35	2	0.025	1
8224	1028	8	43	6	0.025	1
8225	1029	1	-43	6	0.025	1
8226	1029	2	-35	2	0.025	1
8227	1029	3	-13	2	0.025	1
8228	1029	4	-10	0	0.025	1
8229	1029	5	10	0	0.025	1
8230	1029	6	13	2	0.025	1
8231	1029	7	35	2	0.025	1
8232	1029	8	43	6	0.025	1
8233	1030	1	-43	6	0.025	1
8234	1030	2	-35	2	0.025	1
8235	1030	3	-13	2	0.025	1
8236	1030	4	-10	0	0.025	1
8237	1030	5	10	0	0.025	1
8238	1030	6	13	2	0.025	1
8239	1030	7	35	2	0.025	1
8240	1030	8	43	6	0.025	1
8241	1031	1	-43	6	0.025	1
8242	1031	2	-35	2	0.025	1
8243	1031	3	-13	2	0.025	1
8244	1031	4	-10	0	0.025	1
8245	1031	5	10	0	0.025	1
8246	1031	6	13	2	0.025	1
8247	1031	7	35	2	0.025	1
8248	1031	8	43	6	0.025	1
8249	1032	1	-43	6	0.025	1
8250	1032	2	-35	2	0.025	1
8251	1032	3	-13	2	0.025	1
8252	1032	4	-10	0	0.025	1
8253	1032	5	10	0	0.025	1
8254	1032	6	13	2	0.025	1
8255	1032	7	35	2	0.025	1
8256	1032	8	43	6	0.025	1
8257	1033	1	-43	6	0.025	1
8258	1033	2	-35	2	0.025	1
8259	1033	3	-13	2	0.025	1
8260	1033	4	-10	0	0.025	1
8261	1033	5	10	0	0.025	1
8262	1033	6	13	2	0.025	1
8263	1033	7	35	2	0.025	1
8264	1033	8	43	6	0.025	1
8265	1034	1	-43	6	0.025	1
8266	1034	2	-35	2	0.025	1
8267	1034	3	-13	2	0.025	1
8268	1034	4	-10	0	0.025	1
8269	1034	5	10	0	0.025	1
8270	1034	6	13	2	0.025	1
8271	1034	7	35	2	0.025	1
8272	1034	8	43	6	0.025	1
8273	1035	1	-43	6	0.025	1
8274	1035	2	-35	2	0.025	1
8275	1035	3	-13	2	0.025	1
8276	1035	4	-10	0	0.025	1
8277	1035	5	10	0	0.025	1
8278	1035	6	13	2	0.025	1
8279	1035	7	35	2	0.025	1
8280	1035	8	43	6	0.025	1
8281	1036	1	-43	6	0.025	1
8282	1036	2	-35	2	0.025	1
8283	1036	3	-13	2	0.025	1
8284	1036	4	-10	0	0.025	1
8285	1036	5	10	0	0.025	1
8286	1036	6	13	2	0.025	1
8287	1036	7	35	2	0.025	1
8288	1036	8	43	6	0.025	1
8289	1037	1	-43	6	0.025	1
8290	1037	2	-35	2	0.025	1
8291	1037	3	-13	2	0.025	1
8292	1037	4	-10	0	0.025	1
8293	1037	5	10	0	0.025	1
8294	1037	6	13	2	0.025	1
8295	1037	7	35	2	0.025	1
8296	1037	8	43	6	0.025	1
8297	1038	1	-43	6	0.025	1
8298	1038	2	-35	2	0.025	1
8299	1038	3	-13	2	0.025	1
8300	1038	4	-10	0	0.025	1
8301	1038	5	10	0	0.025	1
8302	1038	6	13	2	0.025	1
8303	1038	7	35	2	0.025	1
8304	1038	8	43	6	0.025	1
8305	1039	1	-43	6	0.025	1
8306	1039	2	-35	2	0.025	1
8307	1039	3	-13	2	0.025	1
8308	1039	4	-10	0	0.025	1
8309	1039	5	10	0	0.025	1
8310	1039	6	13	2	0.025	1
8311	1039	7	35	2	0.025	1
8312	1039	8	43	6	0.025	1
8313	1040	1	-43	6	0.025	1
8314	1040	2	-35	2	0.025	1
8315	1040	3	-13	2	0.025	1
8316	1040	4	-10	0	0.025	1
8317	1040	5	10	0	0.025	1
8318	1040	6	13	2	0.025	1
8319	1040	7	35	2	0.025	1
8320	1040	8	43	6	0.025	1
8321	1041	1	-43	6	0.025	1
8322	1041	2	-35	2	0.025	1
8323	1041	3	-13	2	0.025	1
8324	1041	4	-10	0	0.025	1
8325	1041	5	10	0	0.025	1
8326	1041	6	13	2	0.025	1
8327	1041	7	35	2	0.025	1
8328	1041	8	43	6	0.025	1
8329	1042	1	-43	6	0.025	1
8330	1042	2	-35	2	0.025	1
8331	1042	3	-13	2	0.025	1
8332	1042	4	-10	0	0.025	1
8333	1042	5	10	0	0.025	1
8334	1042	6	13	2	0.025	1
8335	1042	7	35	2	0.025	1
8336	1042	8	43	6	0.025	1
8337	1043	1	-43	6	0.025	1
8338	1043	2	-35	2	0.025	1
8339	1043	3	-13	2	0.025	1
8340	1043	4	-10	0	0.025	1
8341	1043	5	10	0	0.025	1
8342	1043	6	13	2	0.025	1
8343	1043	7	35	2	0.025	1
8344	1043	8	43	6	0.025	1
8345	1044	1	-43	6	0.025	1
8346	1044	2	-35	2	0.025	1
8347	1044	3	-13	2	0.025	1
8348	1044	4	-10	0	0.025	1
8349	1044	5	10	0	0.025	1
8350	1044	6	13	2	0.025	1
8351	1044	7	35	2	0.025	1
8352	1044	8	43	6	0.025	1
8353	1045	1	-43	6	0.025	1
8354	1045	2	-35	2	0.025	1
8355	1045	3	-13	2	0.025	1
8356	1045	4	-10	0	0.025	1
8357	1045	5	10	0	0.025	1
8358	1045	6	13	2	0.025	1
8359	1045	7	35	2	0.025	1
8360	1045	8	43	6	0.025	1
8361	1046	1	-43	6	0.025	1
8362	1046	2	-35	2	0.025	1
8363	1046	3	-13	2	0.025	1
8364	1046	4	-10	0	0.025	1
8365	1046	5	10	0	0.025	1
8366	1046	6	13	2	0.025	1
8367	1046	7	35	2	0.025	1
8368	1046	8	43	6	0.025	1
8369	1047	1	-43	6	0.025	1
8370	1047	2	-35	2	0.025	1
8371	1047	3	-13	2	0.025	1
8372	1047	4	-10	0	0.025	1
8373	1047	5	10	0	0.025	1
8374	1047	6	13	2	0.025	1
8375	1047	7	35	2	0.025	1
8376	1047	8	43	6	0.025	1
8377	1048	1	-43	6	0.025	1
8378	1048	2	-35	2	0.025	1
8379	1048	3	-13	2	0.025	1
8380	1048	4	-10	0	0.025	1
8381	1048	5	10	0	0.025	1
8382	1048	6	13	2	0.025	1
8383	1048	7	35	2	0.025	1
8384	1048	8	43	6	0.025	1
8385	1049	1	-43	6	0.025	1
8386	1049	2	-35	2	0.025	1
8387	1049	3	-13	2	0.025	1
8388	1049	4	-10	0	0.025	1
8389	1049	5	10	0	0.025	1
8390	1049	6	13	2	0.025	1
8391	1049	7	35	2	0.025	1
8392	1049	8	43	6	0.025	1
8393	1050	1	-43	6	0.025	1
8394	1050	2	-35	2	0.025	1
8395	1050	3	-13	2	0.025	1
8396	1050	4	-10	0	0.025	1
8397	1050	5	10	0	0.025	1
8398	1050	6	13	2	0.025	1
8399	1050	7	35	2	0.025	1
8400	1050	8	43	6	0.025	1
8401	1051	1	-43	6	0.025	1
8402	1051	2	-35	2	0.025	1
8403	1051	3	-13	2	0.025	1
8404	1051	4	-10	0	0.025	1
8405	1051	5	10	0	0.025	1
8406	1051	6	13	2	0.025	1
8407	1051	7	35	2	0.025	1
8408	1051	8	43	6	0.025	1
8409	1052	1	-43	6	0.025	1
8410	1052	2	-35	2	0.025	1
8411	1052	3	-13	2	0.025	1
8412	1052	4	-10	0	0.025	1
8413	1052	5	10	0	0.025	1
8414	1052	6	13	2	0.025	1
8415	1052	7	35	2	0.025	1
8416	1052	8	43	6	0.025	1
8417	1053	1	-43	6	0.025	1
8418	1053	2	-35	2	0.025	1
8419	1053	3	-13	2	0.025	1
8420	1053	4	-10	0	0.025	1
8421	1053	5	10	0	0.025	1
8422	1053	6	13	2	0.025	1
8423	1053	7	35	2	0.025	1
8424	1053	8	43	6	0.025	1
8425	1054	1	-43	6	0.025	1
8426	1054	2	-35	2	0.025	1
8427	1054	3	-13	2	0.025	1
8428	1054	4	-10	0	0.025	1
8429	1054	5	10	0	0.025	1
8430	1054	6	13	2	0.025	1
8431	1054	7	35	2	0.025	1
8432	1054	8	43	6	0.025	1
8433	1055	1	-43	6	0.025	1
8434	1055	2	-35	2	0.025	1
8435	1055	3	-13	2	0.025	1
8436	1055	4	-10	0	0.025	1
8437	1055	5	10	0	0.025	1
8438	1055	6	13	2	0.025	1
8439	1055	7	35	2	0.025	1
8440	1055	8	43	6	0.025	1
8441	1056	1	-43	6	0.025	1
8442	1056	2	-35	2	0.025	1
8443	1056	3	-13	2	0.025	1
8444	1056	4	-10	0	0.025	1
8445	1056	5	10	0	0.025	1
8446	1056	6	13	2	0.025	1
8447	1056	7	35	2	0.025	1
8448	1056	8	43	6	0.025	1
8449	1057	1	-43	6	0.025	1
8450	1057	2	-35	2	0.025	1
8451	1057	3	-13	2	0.025	1
8452	1057	4	-10	0	0.025	1
8453	1057	5	10	0	0.025	1
8454	1057	6	13	2	0.025	1
8455	1057	7	35	2	0.025	1
8456	1057	8	43	6	0.025	1
8457	1058	1	-43	6	0.025	1
8458	1058	2	-35	2	0.025	1
8459	1058	3	-13	2	0.025	1
8460	1058	4	-10	0	0.025	1
8461	1058	5	10	0	0.025	1
8462	1058	6	13	2	0.025	1
8463	1058	7	35	2	0.025	1
8464	1058	8	43	6	0.025	1
8465	1059	1	-43	6	0.025	1
8466	1059	2	-35	2	0.025	1
8467	1059	3	-13	2	0.025	1
8468	1059	4	-10	0	0.025	1
8469	1059	5	10	0	0.025	1
8470	1059	6	13	2	0.025	1
8471	1059	7	35	2	0.025	1
8472	1059	8	43	6	0.025	1
8473	1060	1	-43	6	0.025	1
8474	1060	2	-35	2	0.025	1
8475	1060	3	-13	2	0.025	1
8476	1060	4	-10	0	0.025	1
8477	1060	5	10	0	0.025	1
8478	1060	6	13	2	0.025	1
8479	1060	7	35	2	0.025	1
8480	1060	8	43	6	0.025	1
8481	1061	1	-43	6	0.025	1
8482	1061	2	-35	2	0.025	1
8483	1061	3	-13	2	0.025	1
8484	1061	4	-10	0	0.025	1
8485	1061	5	10	0	0.025	1
8486	1061	6	13	2	0.025	1
8487	1061	7	35	2	0.025	1
8488	1061	8	43	6	0.025	1
8489	1062	1	-43	6	0.025	1
8490	1062	2	-35	2	0.025	1
8491	1062	3	-13	2	0.025	1
8492	1062	4	-10	0	0.025	1
8493	1062	5	10	0	0.025	1
8494	1062	6	13	2	0.025	1
8495	1062	7	35	2	0.025	1
8496	1062	8	43	6	0.025	1
8497	1063	1	-43	6	0.025	1
8498	1063	2	-35	2	0.025	1
8499	1063	3	-13	2	0.025	1
8500	1063	4	-10	0	0.025	1
8501	1063	5	10	0	0.025	1
8502	1063	6	13	2	0.025	1
8503	1063	7	35	2	0.025	1
8504	1063	8	43	6	0.025	1
8505	1064	1	-43	6	0.025	1
8506	1064	2	-35	2	0.025	1
8507	1064	3	-13	2	0.025	1
8508	1064	4	-10	0	0.025	1
8509	1064	5	10	0	0.025	1
8510	1064	6	13	2	0.025	1
8511	1064	7	35	2	0.025	1
8512	1064	8	43	6	0.025	1
8513	1065	1	-43	6	0.025	1
8514	1065	2	-35	2	0.025	1
8515	1065	3	-13	2	0.025	1
8516	1065	4	-10	0	0.025	1
8517	1065	5	10	0	0.025	1
8518	1065	6	13	2	0.025	1
8519	1065	7	35	2	0.025	1
8520	1065	8	43	6	0.025	1
8521	1066	1	-43	6	0.025	1
8522	1066	2	-35	2	0.025	1
8523	1066	3	-13	2	0.025	1
8524	1066	4	-10	0	0.025	1
8525	1066	5	10	0	0.025	1
8526	1066	6	13	2	0.025	1
8527	1066	7	35	2	0.025	1
8528	1066	8	43	6	0.025	1
8529	1067	1	-43	6	0.025	1
8530	1067	2	-35	2	0.025	1
8531	1067	3	-13	2	0.025	1
8532	1067	4	-10	0	0.025	1
8533	1067	5	10	0	0.025	1
8534	1067	6	13	2	0.025	1
8535	1067	7	35	2	0.025	1
8536	1067	8	43	6	0.025	1
8537	1068	1	-43	6	0.025	1
8538	1068	2	-35	2	0.025	1
8539	1068	3	-13	2	0.025	1
8540	1068	4	-10	0	0.025	1
8541	1068	5	10	0	0.025	1
8542	1068	6	13	2	0.025	1
8543	1068	7	35	2	0.025	1
8544	1068	8	43	6	0.025	1
8545	1069	1	-43	6	0.025	1
8546	1069	2	-35	2	0.025	1
8547	1069	3	-13	2	0.025	1
8548	1069	4	-10	0	0.025	1
8549	1069	5	10	0	0.025	1
8550	1069	6	13	2	0.025	1
8551	1069	7	35	2	0.025	1
8552	1069	8	43	6	0.025	1
8553	1070	1	-43	6	0.025	1
8554	1070	2	-35	2	0.025	1
8555	1070	3	-13	2	0.025	1
8556	1070	4	-10	0	0.025	1
8557	1070	5	10	0	0.025	1
8558	1070	6	13	2	0.025	1
8559	1070	7	35	2	0.025	1
8560	1070	8	43	6	0.025	1
8561	1071	1	-43	6	0.025	1
8562	1071	2	-35	2	0.025	1
8563	1071	3	-13	2	0.025	1
8564	1071	4	-10	0	0.025	1
8565	1071	5	10	0	0.025	1
8566	1071	6	13	2	0.025	1
8567	1071	7	35	2	0.025	1
8568	1071	8	43	6	0.025	1
8569	1072	1	-43	6	0.025	1
8570	1072	2	-35	2	0.025	1
8571	1072	3	-13	2	0.025	1
8572	1072	4	-10	0	0.025	1
8573	1072	5	10	0	0.025	1
8574	1072	6	13	2	0.025	1
8575	1072	7	35	2	0.025	1
