5952
CP_ID	CP_CSID	CP_POSIDX	CP_W	CP_Z	CP_RGH	CP_BLOCK
1649	207	1	-43	6	0.025	1
1650	207	2	-35	2	0.025	1
1651	207	3	-13	2	0.025	1
1652	207	4	-10	0	0.025	1
1653	207	5	10	0	0.025	1
1654	207	6	13	2	0.025	1
1655	207	7	35	2	0.025	1
1656	207	8	43	6	0.025	1
1657	208	1	-43	6	0.025	1
1658	208	2	-35	2	0.025	1
1659	208	3	-13	2	0.025	1
1660	208	4	-10	0	0.025	1
1661	208	5	10	0	0.025	1
1662	208	6	13	2	0.025	1
1663	208	7	35	2	0.025	1
1664	208	8	43	6	0.025	1
1665	209	1	-43	6	0.025	1
1666	209	2	-35	2	0.025	1
1667	209	3	-13	2	0.025	1
1668	209	4	-10	0	0.025	1
1669	209	5	10	0	0.025	1
1670	209	6	13	2	0.025	1
1671	209	7	35	2	0.025	1
1672	209	8	43	6	0.025	1
1673	210	1	-43	6	0.025	1
1674	210	2	-35	2	0.025	1
1675	210	3	-13	2	0.025	1
1676	210	4	-10	0	0.025	1
1677	210	5	10	0	0.025	1
1678	210	6	13	2	0.025	1
1679	210	7	35	2	0.025	1
1680	210	8	43	6	0.025	1
1681	211	1	-43	6	0.025	1
1682	211	2	-35	2	0.025	1
1683	211	3	-13	2	0.025	1
1684	211	4	-10	0	0.025	1
1685	211	5	10	0	0.025	1
1686	211	6	13	2	0.025	1
1687	211	7	35	2	0.025	1
1688	211	8	43	6	0.025	1
1689	212	1	-43	6	0.025	1
1690	212	2	-35	2	0.025	1
1691	212	3	-13	2	0.025	1
1692	212	4	-10	0	0.025	1
1693	212	5	10	0	0.025	1
1694	212	6	13	2	0.025	1
1695	212	7	35	2	0.025	1
1696	212	8	43	6	0.025	1
1697	213	1	-43	6	0.025	1
1698	213	2	-35	2	0.025	1
1699	213	3	-13	2	0.025	1
1700	213	4	-10	0	0.025	1
1701	213	5	10	0	0.025	1
1702	213	6	13	2	0.025	1
1703	213	7	35	2	0.025	1
1704	213	8	43	6	0.025	1
1705	214	1	-43	6	0.025	1
1706	214	2	-35	2	0.025	1
1707	214	3	-13	2	0.025	1
1708	214	4	-10	0	0.025	1
1709	214	5	10	0	0.025	1
1710	214	6	13	2	0.025	1
1711	214	7	35	2	0.025	1
1712	214	8	43	6	0.025	1
1713	215	1	-43	6	0.025	1
1714	215	2	-35	2	0.025	1
1715	215	3	-13	2	0.025	1
1716	215	4	-10	0	0.025	1
1717	215	5	10	0	0.025	1
1718	215	6	13	2	0.025	1
1719	215	7	35	2	0.025	1
1720	215	8	43	6	0.025	1
1721	216	1	-43	6	0.025	1
1722	216	2	-35	2	0.025	1
1723	216	3	-13	2	0.025	1
1724	216	4	-10	0	0.025	1
1725	216	5	10	0	0.025	1
1726	216	6	13	2	0.025	1
1727	216	7	35	2	0.025	1
1728	216	8	43	6	0.025	1
1729	217	1	-43	6	0.025	1
1730	217	2	-35	2	0.025	1
1731	217	3	-13	2	0.025	1
1732	217	4	-10	0	0.025	1
1733	217	5	10	0	0.025	1
1734	217	6	13	2	0.025	1
1735	217	7	35	2	0.025	1
1736	217	8	43	6	0.025	1
1737	218	1	-43	6	0.025	1
1738	218	2	-35	2	0.025	1
1739	218	3	-13	2	0.025	1
1740	218	4	-10	0	0.025	1
1741	218	5	10	0	0.025	1
1742	218	6	13	2	0.025	1
1743	218	7	35	2	0.025	1
1744	218	8	43	6	0.025	1
1745	219	1	-43	6	0.025	1
1746	219	2	-35	2	0.025	1
1747	219	3	-13	2	0.025	1
1748	219	4	-10	0	0.025	1
1749	219	5	10	0	0.025	1
1750	219	6	13	2	0.025	1
1751	219	7	35	2	0.025	1
1752	219	8	43	6	0.025	1
1753	220	1	-43	6	0.025	1
1754	220	2	-35	2	0.025	1
1755	220	3	-13	2	0.025	1
1756	220	4	-10	0	0.025	1
1757	220	5	10	0	0.025	1
1758	220	6	13	2	0.025	1
1759	220	7	35	2	0.025	1
1760	220	8	43	6	0.025	1
1761	221	1	-43	6	0.025	1
1762	221	2	-35	2	0.025	1
1763	221	3	-13	2	0.025	1
1764	221	4	-10	0	0.025	1
1765	221	5	10	0	0.025	1
1766	221	6	13	2	0.025	1
1767	221	7	35	2	0.025	1
1768	221	8	43	6	0.025	1
1769	222	1	-43	6	0.025	1
1770	222	2	-35	2	0.025	1
1771	222	3	-13	2	0.025	1
1772	222	4	-10	0	0.025	1
1773	222	5	10	0	0.025	1
1774	222	6	13	2	0.025	1
1775	222	7	35	2	0.025	1
1776	222	8	43	6	0.025	1
1777	223	1	-43	6	0.025	1
1778	223	2	-35	2	0.025	1
1779	223	3	-13	2	0.025	1
1780	223	4	-10	0	0.025	1
1781	223	5	10	0	0.025	1
1782	223	6	13	2	0.025	1
1783	223	7	35	2	0.025	1
1784	223	8	43	6	0.025	1
1785	224	1	-43	6	0.025	1
1786	224	2	-35	2	0.025	1
1787	224	3	-13	2	0.025	1
1788	224	4	-10	0	0.025	1
1789	224	5	10	0	0.025	1
1790	224	6	13	2	0.025	1
1791	224	7	35	2	0.025	1
1792	224	8	43	6	0.025	1
1793	225	1	-43	6	0.025	1
1794	225	2	-35	2	0.025	1
1795	225	3	-13	2	0.025	1
1796	225	4	-10	0	0.025	1
1797	225	5	10	0	0.025	1
1798	225	6	13	2	0.025	1
1799	225	7	35	2	0.025	1
1800	225	8	43	6	0.025	1
1801	226	1	-43	6	0.025	1
1802	226	2	-35	2	0.025	1
1803	226	3	-13	2	0.025	1
1804	226	4	-10	0	0.025	1
1805	226	5	10	0	0.025	1
1806	226	6	13	2	0.025	1
1807	226	7	35	2	0.025	1
1808	226	8	43	6	0.025	1
1809	227	1	-43	6	0.025	1
1810	227	2	-35	2	0.025	1
1811	227	3	-13	2	0.025	1
1812	227	4	-10	0	0.025	1
1813	227	5	10	0	0.025	1
1814	227	6	13	2	0.025	1
1815	227	7	35	2	0.025	1
1816	227	8	43	6	0.025	1
1817	228	1	-43	6	0.025	1
1818	228	2	-35	2	0.025	1
1819	228	3	-13	2	0.025	1
1820	228	4	-10	0	0.025	1
1821	228	5	10	0	0.025	1
1822	228	6	13	2	0.025	1
1823	228	7	35	2	0.025	1
1824	228	8	43	6	0.025	1
1825	229	1	-43	6	0.025	1
1826	229	2	-35	2	0.025	1
1827	229	3	-13	2	0.025	1
1828	229	4	-10	0	0.025	1
1829	229	5	10	0	0.025	1
1830	229	6	13	2	0.025	1
1831	229	7	35	2	0.025	1
1832	229	8	43	6	0.025	1
1833	230	1	-43	6	0.025	1
1834	230	2	-35	2	0.025	1
1835	230	3	-13	2	0.025	1
1836	230	4	-10	0	0.025	1
1837	230	5	10	0	0.025	1
1838	230	6	13	2	0.025	1
1839	230	7	35	2	0.025	1
1840	230	8	43	6	0.025	1
1841	231	1	-43	6	0.025	1
1842	231	2	-35	2	0.025	1
1843	231	3	-13	2	0.025	1
1844	231	4	-10	0	0.025	1
1845	231	5	10	0	0.025	1
1846	231	6	13	2	0.025	1
1847	231	7	35	2	0.025	1
1848	231	8	43	6	0.025	1
1849	232	1	-43	6	0.025	1
1850	232	2	-35	2	0.025	1
1851	232	3	-13	2	0.025	1
1852	232	4	-10	0	0.025	1
1853	232	5	10	0	0.025	1
1854	232	6	13	2	0.025	1
1855	232	7	35	2	0.025	1
1856	232	8	43	6	0.025	1
1857	233	1	-43	6	0.025	1
1858	233	2	-35	2	0.025	1
1859	233	3	-13	2	0.025	1
1860	233	4	-10	0	0.025	1
1861	233	5	10	0	0.025	1
1862	233	6	13	2	0.025	1
1863	233	7	35	2	0.025	1
1864	233	8	43	6	0.025	1
1865	234	1	-43	6	0.025	1
1866	234	2	-35	2	0.025	1
1867	234	3	-13	2	0.025	1
1868	234	4	-10	0	0.025	1
1869	234	5	10	0	0.025	1
1870	234	6	13	2	0.025	1
1871	234	7	35	2	0.025	1
1872	234	8	43	6	0.025	1
1873	235	1	-43	6	0.025	1
1874	235	2	-35	2	0.025	1
1875	235	3	-13	2	0.025	1
1876	235	4	-10	0	0.025	1
1877	235	5	10	0	0.025	1
1878	235	6	13	2	0.025	1
1879	235	7	35	2	0.025	1
1880	235	8	43	6	0.025	1
1881	236	1	-43	6	0.025	1
1882	236	2	-35	2	0.025	1
1883	236	3	-13	2	0.025	1
1884	236	4	-10	0	0.025	1
1885	236	5	10	0	0.025	1
1886	236	6	13	2	0.025	1
1887	236	7	35	2	0.025	1
1888	236	8	43	6	0.025	1
1889	237	1	-43	6	0.025	1
1890	237	2	-35	2	0.025	1
1891	237	3	-13	2	0.025	1
1892	237	4	-10	0	0.025	1
1893	237	5	10	0	0.025	1
1894	237	6	13	2	0.025	1
1895	237	7	35	2	0.025	1
1896	237	8	43	6	0.025	1
1897	238	1	-43	6	0.025	1
1898	238	2	-35	2	0.025	1
1899	238	3	-13	2	0.025	1
1900	238	4	-10	0	0.025	1
1901	238	5	10	0	0.025	1
1902	238	6	13	2	0.025	1
1903	238	7	35	2	0.025	1
1904	238	8	43	6	0.025	1
1905	239	1	-43	6	0.025	1
1906	239	2	-35	2	0.025	1
1907	239	3	-13	2	0.025	1
1908	239	4	-10	0	0.025	1
1909	239	5	10	0	0.025	1
1910	239	6	13	2	0.025	1
1911	239	7	35	2	0.025	1
1912	239	8	43	6	0.025	1
1913	240	1	-43	6	0.025	1
1914	240	2	-35	2	0.025	1
1915	240	3	-13	2	0.025	1
1916	240	4	-10	0	0.025	1
1917	240	5	10	0	0.025	1
1918	240	6	13	2	0.025	1
1919	240	7	35	2	0.025	1
1920	240	8	43	6	0.025	1
1921	241	1	-43	6	0.025	1
1922	241	2	-35	2	0.025	1
1923	241	3	-13	2	0.025	1
1924	241	4	-10	0	0.025	1
1925	241	5	10	0	0.025	1
1926	241	6	13	2	0.025	1
1927	241	7	35	2	0.025	1
1928	241	8	43	6	0.025	1
1929	242	1	-43	6	0.025	1
1930	242	2	-35	2	0.025	1
1931	242	3	-13	2	0.025	1
1932	242	4	-10	0	0.025	1
1933	242	5	10	0	0.025	1
1934	242	6	13	2	0.025	1
1935	242	7	35	2	0.025	1
1936	242	8	43	6	0.025	1
1937	243	1	-43	6	0.025	1
1938	243	2	-35	2	0.025	1
1939	243	3	-13	2	0.025	1
1940	243	4	-10	0	0.025	1
1941	243	5	10	0	0.025	1
1942	243	6	13	2	0.025	1
1943	243	7	35	2	0.025	1
1944	243	8	43	6	0.025	1
1945	244	1	-43	6	0.025	1
1946	244	2	-35	2	0.025	1
1947	244	3	-13	2	0.025	1
1948	244	4	-10	0	0.025	1
1949	244	5	10	0	0.025	1
1950	244	6	13	2	0.025	1
1951	244	7	35	2	0.025	1
1952	244	8	43	6	0.025	1
1953	245	1	-43	6	0.025	1
1954	245	2	-35	2	0.025	1
1955	245	3	-13	2	0.025	1
1956	245	4	-10	0	0.025	1
1957	245	5	10	0	0.025	1
1958	245	6	13	2	0.025	1
1959	245	7	35	2	0.025	1
1960	245	8	43	6	0.025	1
1961	246	1	-43	6	0.025	1
1962	246	2	-35	2	0.025	1
1963	246	3	-13	2	0.025	1
1964	246	4	-10	0	0.025	1
1965	246	5	10	0	0.025	1
1966	246	6	13	2	0.025	1
1967	246	7	35	2	0.025	1
1968	246	8	43	6	0.025	1
1969	247	1	-43	6	0.025	1
1970	247	2	-35	2	0.025	1
1971	247	3	-13	2	0.025	1
1972	247	4	-10	0	0.025	1
1973	247	5	10	0	0.025	1
1974	247	6	13	2	0.025	1
1975	247	7	35	2	0.025	1
1976	247	8	43	6	0.025	1
1977	248	1	-43	6	0.025	1
1978	248	2	-35	2	0.025	1
1979	248	3	-13	2	0.025	1
1980	248	4	-10	0	0.025	1
1981	248	5	10	0	0.025	1
1982	248	6	13	2	0.025	1
1983	248	7	35	2	0.025	1
1984	248	8	43	6	0.025	1
1985	249	1	-43	6	0.025	1
1986	249	2	-35	2	0.025	1
1987	249	3	-13	2	0.025	1
1988	249	4	-10	0	0.025	1
1989	249	5	10	0	0.025	1
1990	249	6	13	2	0.025	1
1991	249	7	35	2	0.025	1
1992	249	8	43	6	0.025	1
1993	250	1	-43	6	0.025	1
1994	250	2	-35	2	0.025	1
1995	250	3	-13	2	0.025	1
1996	250	4	-10	0	0.025	1
1997	250	5	10	0	0.025	1
1998	250	6	13	2	0.025	1
1999	250	7	35	2	0.025	1
2000	250	8	43	6	0.025	1
2001	251	1	-43	6	0.025	1
2002	251	2	-35	2	0.025	1
2003	251	3	-13	2	0.025	1
2004	251	4	-10	0	0.025	1
2005	251	5	10	0	0.025	1
2006	251	6	13	2	0.025	1
2007	251	7	35	2	0.025	1
2008	251	8	43	6	0.025	1
2009	252	1	-43	6	0.025	1
2010	252	2	-35	2	0.025	1
2011	252	3	-13	2	0.025	1
2012	252	4	-10	0	0.025	1
2013	252	5	10	0	0.025	1
2014	252	6	13	2	0.025	1
2015	252	7	35	2	0.025	1
2016	252	8	43	6	0.025	1
2017	253	1	-43	6	0.025	1
2018	253	2	-35	2	0.025	1
2019	253	3	-13	2	0.025	1
2020	253	4	-10	0	0.025	1
2021	253	5	10	0	0.025	1
2022	253	6	13	2	0.025	1
2023	253	7	35	2	0.025	1
2024	253	8	43	6	0.025	1
2025	254	1	-43	6	0.025	1
2026	254	2	-35	2	0.025	1
2027	254	3	-13	2	0.025	1
2028	254	4	-10	0	0.025	1
2029	254	5	10	0	0.025	1
2030	254	6	13	2	0.025	1
2031	254	7	35	2	0.025	1
2032	254	8	43	6	0.025	1
2033	255	1	-43	6	0.025	1
2034	255	2	-35	2	0.025	1
2035	255	3	-13	2	0.025	1
2036	255	4	-10	0	0.025	1
2037	255	5	10	0	0.025	1
2038	255	6	13	2	0.025	1
2039	255	7	35	2	0.025	1
2040	255	8	43	6	0.025	1
2041	256	1	-43	6	0.025	1
2042	256	2	-35	2	0.025	1
2043	256	3	-13	2	0.025	1
2044	256	4	-10	0	0.025	1
2045	256	5	10	0	0.025	1
2046	256	6	13	2	0.025	1
2047	256	7	35	2	0.025	1
2048	256	8	43	6	0.025	1
2049	257	1	-43	6	0.025	1
2050	257	2	-35	2	0.025	1
2051	257	3	-13	2	0.025	1
2052	257	4	-10	0	0.025	1
2053	257	5	10	0	0.025	1
2054	257	6	13	2	0.025	1
2055	257	7	35	2	0.025	1
2056	257	8	43	6	0.025	1
2057	258	1	-43	6	0.025	1
2058	258	2	-35	2	0.025	1
2059	258	3	-13	2	0.025	1
2060	258	4	-10	0	0.025	1
2061	258	5	10	0	0.025	1
2062	258	6	13	2	0.025	1
2063	258	7	35	2	0.025	1
2064	258	8	43	6	0.025	1
2065	259	1	-43	6	0.025	1
2066	259	2	-35	2	0.025	1
2067	259	3	-13	2	0.025	1
2068	259	4	-10	0	0.025	1
2069	259	5	10	0	0.025	1
2070	259	6	13	2	0.025	1
2071	259	7	35	2	0.025	1
2072	259	8	43	6	0.025	1
2073	260	1	-43	6	0.025	1
2074	260	2	-35	2	0.025	1
2075	260	3	-13	2	0.025	1
2076	260	4	-10	0	0.025	1
2077	260	5	10	0	0.025	1
2078	260	6	13	2	0.025	1
2079	260	7	35	2	0.025	1
2080	260	8	43	6	0.025	1
2081	261	1	-43	6	0.025	1
2082	261	2	-35	2	0.025	1
2083	261	3	-13	2	0.025	1
2084	261	4	-10	0	0.025	1
2085	261	5	10	0	0.025	1
2086	261	6	13	2	0.025	1
2087	261	7	35	2	0.025	1
2088	261	8	43	6	0.025	1
2089	262	1	-43	6	0.025	1
2090	262	2	-35	2	0.025	1
2091	262	3	-13	2	0.025	1
2092	262	4	-10	0	0.025	1
2093	262	5	10	0	0.025	1
2094	262	6	13	2	0.025	1
2095	262	7	35	2	0.025	1
2096	262	8	43	6	0.025	1
2097	263	1	-43	6	0.025	1
2098	263	2	-35	2	0.025	1
2099	263	3	-13	2	0.025	1
2100	263	4	-10	0	0.025	1
2101	263	5	10	0	0.025	1
2102	263	6	13	2	0.025	1
2103	263	7	35	2	0.025	1
2104	263	8	43	6	0.025	1
2105	264	1	-43	6	0.025	1
2106	264	2	-35	2	0.025	1
2107	264	3	-13	2	0.025	1
2108	264	4	-10	0	0.025	1
2109	264	5	10	0	0.025	1
2110	264	6	13	2	0.025	1
2111	264	7	35	2	0.025	1
2112	264	8	43	6	0.025	1
2113	265	1	-43	6	0.025	1
2114	265	2	-35	2	0.025	1
2115	265	3	-13	2	0.025	1
2116	265	4	-10	0	0.025	1
2117	265	5	10	0	0.025	1
2118	265	6	13	2	0.025	1
2119	265	7	35	2	0.025	1
2120	265	8	43	6	0.025	1
2121	266	1	-43	6	0.025	1
2122	266	2	-35	2	0.025	1
2123	266	3	-13	2	0.025	1
2124	266	4	-10	0	0.025	1
2125	266	5	10	0	0.025	1
2126	266	6	13	2	0.025	1
2127	266	7	35	2	0.025	1
2128	266	8	43	6	0.025	1
2129	267	1	-43	6	0.025	1
2130	267	2	-35	2	0.025	1
2131	267	3	-13	2	0.025	1
2132	267	4	-10	0	0.025	1
2133	267	5	10	0	0.025	1
2134	267	6	13	2	0.025	1
2135	267	7	35	2	0.025	1
2136	267	8	43	6	0.025	1
2137	268	1	-43	6	0.025	1
2138	268	2	-35	2	0.025	1
2139	268	3	-13	2	0.025	1
2140	268	4	-10	0	0.025	1
2141	268	5	10	0	0.025	1
2142	268	6	13	2	0.025	1
2143	268	7	35	2	0.025	1
2144	268	8	43	6	0.025	1
2145	269	1	-43	6	0.025	1
2146	269	2	-35	2	0.025	1
2147	269	3	-13	2	0.025	1
2148	269	4	-10	0	0.025	1
2149	269	5	10	0	0.025	1
2150	269	6	13	2	0.025	1
2151	269	7	35	2	0.025	1
2152	269	8	43	6	0.025	1
2153	270	1	-43	6	0.025	1
2154	270	2	-35	2	0.025	1
2155	270	3	-13	2	0.025	1
2156	270	4	-10	0	0.025	1
2157	270	5	10	0	0.025	1
2158	270	6	13	2	0.025	1
2159	270	7	35	2	0.025	1
2160	270	8	43	6	0.025	1
2161	271	1	-43	6	0.025	1
2162	271	2	-35	2	0.025	1
2163	271	3	-13	2	0.025	1
2164	271	4	-10	0	0.025	1
2165	271	5	10	0	0.025	1
2166	271	6	13	2	0.025	1
2167	271	7	35	2	0.025	1
2168	271	8	43	6	0.025	1
2169	272	1	-43	6	0.025	1
2170	272	2	-35	2	0.025	1
2171	272	3	-13	2	0.025	1
2172	272	4	-10	0	0.025	1
2173	272	5	10	0	0.025	1
2174	272	6	13	2	0.025	1
2175	272	7	35	2	0.025	1
2176	272	8	43	6	0.025	1
2177	273	1	-43	6	0.025	1
2178	273	2	-35	2	0.025	1
2179	273	3	-13	2	0.025	1
2180	273	4	-10	0	0.025	1
2181	273	5	10	0	0.025	1
2182	273	6	13	2	0.025	1
2183	273	7	35	2	0.025	1
2184	273	8	43	6	0.025	1
2185	274	1	-43	6	0.025	1
2186	274	2	-35	2	0.025	1
2187	274	3	-13	2	0.025	1
2188	274	4	-10	0	0.025	1
2189	274	5	10	0	0.025	1
2190	274	6	13	2	0.025	1
2191	274	7	35	2	0.025	1
2192	274	8	43	6	0.025	1
2193	275	1	-43	6	0.025	1
2194	275	2	-35	2	0.025	1
2195	275	3	-13	2	0.025	1
2196	275	4	-10	0	0.025	1
2197	275	5	10	0	0.025	1
2198	275	6	13	2	0.025	1
2199	275	7	35	2	0.025	1
2200	275	8	43	6	0.025	1
2201	276	1	-43	6	0.025	1
2202	276	2	-35	2	0.025	1
2203	276	3	-13	2	0.025	1
2204	276	4	-10	0	0.025	1
2205	276	5	10	0	0.025	1
2206	276	6	13	2	0.025	1
2207	276	7	35	2	0.025	1
2208	276	8	43	6	0.025	1
2209	277	1	-43	6	0.025	1
2210	277	2	-35	2	0.025	1
2211	277	3	-13	2	0.025	1
2212	277	4	-10	0	0.025	1
2213	277	5	10	0	0.025	1
2214	277	6	13	2	0.025	1
2215	277	7	35	2	0.025	1
2216	277	8	43	6	0.025	1
2217	278	1	-43	6	0.025	1
2218	278	2	-35	2	0.025	1
2219	278	3	-13	2	0.025	1
2220	278	4	-10	0	0.025	1
2221	278	5	10	0	0.025	1
2222	278	6	13	2	0.025	1
2223	278	7	35	2	0.025	1
2224	278	8	43	6	0.025	1
2225	279	1	-43	6	0.025	1
2226	279	2	-35	2	0.025	1
2227	279	3	-13	2	0.025	1
2228	279	4	-10	0	0.025	1
2229	279	5	10	0	0.025	1
2230	279	6	13	2	0.025	1
2231	279	7	35	2	0.025	1
2232	279	8	43	6	0.025	1
2233	280	1	-43	6	0.025	1
2234	280	2	-35	2	0.025	1
2235	280	3	-13	2	0.025	1
2236	280	4	-10	0	0.025	1
2237	280	5	10	0	0.025	1
2238	280	6	13	2	0.025	1
2239	280	7	35	2	0.025	1
2240	280	8	43	6	0.025	1
2241	281	1	-43	6	0.025	1
2242	281	2	-35	2	0.025	1
2243	281	3	-13	2	0.025	1
2244	281	4	-10	0	0.025	1
2245	281	5	10	0	0.025	1
2246	281	6	13	2	0.025	1
2247	281	7	35	2	0.025	1
2248	281	8	43	6	0.025	1
2249	282	1	-43	6	0.025	1
2250	282	2	-35	2	0.025	1
2251	282	3	-13	2	0.025	1
2252	282	4	-10	0	0.025	1
2253	282	5	10	0	0.025	1
2254	282	6	13	2	0.025	1
2255	282	7	35	2	0.025	1
2256	282	8	43	6	0.025	1
2257	283	1	-43	6	0.025	1
2258	283	2	-35	2	0.025	1
2259	283	3	-13	2	0.025	1
2260	283	4	-10	0	0.025	1
2261	283	5	10	0	0.025	1
2262	283	6	13	2	0.025	1
2263	283	7	35	2	0.025	1
2264	283	8	43	6	0.025	1
2265	284	1	-43	6	0.025	1
2266	284	2	-35	2	0.025	1
2267	284	3	-13	2	0.025	1
2268	284	4	-10	0	0.025	1
2269	284	5	10	0	0.025	1
2270	284	6	13	2	0.025	1
2271	284	7	35	2	0.025	1
2272	284	8	43	6	0.025	1
2273	285	1	-43	6	0.025	1
2274	285	2	-35	2	0.025	1
2275	285	3	-13	2	0.025	1
2276	285	4	-10	0	0.025	1
2277	285	5	10	0	0.025	1
2278	285	6	13	2	0.025	1
2279	285	7	35	2	0.025	1
2280	285	8	43	6	0.025	1
2281	286	1	-43	6	0.025	1
2282	286	2	-35	2	0.025	1
2283	286	3	-13	2	0.025	1
2284	286	4	-10	0	0.025	1
2285	286	5	10	0	0.025	1
2286	286	6	13	2	0.025	1
2287	286	7	35	2	0.025	1
2288	286	8	43	6	0.025	1
2289	287	1	-43	6	0.025	1
2290	287	2	-35	2	0.025	1
2291	287	3	-13	2	0.025	1
2292	287	4	-10	0	0.025	1
2293	287	5	10	0	0.025	1
2294	287	6	13	2	0.025	1
2295	287	7	35	2	0.025	1
2296	287	8	43	6	0.025	1
2297	288	1	-43	6	0.025	1
2298	288	2	-35	2	0.025	1
2299	288	3	-13	2	0.025	1
2300	288	4	-10	0	0.025	1
2301	288	5	10	0	0.025	1
2302	288	6	13	2	0.025	1
2303	288	7	35	2	0.025	1
2304	288	8	43	6	0.025	1
2305	289	1	-43	6	0.025	1
2306	289	2	-35	2	0.025	1
2307	289	3	-13	2	0.025	1
2308	289	4	-10	0	0.025	1
2309	289	5	10	0	0.025	1
2310	289	6	13	2	0.025	1
2311	289	7	35	2	0.025	1
2312	289	8	43	6	0.025	1
2313	290	1	-43	6	0.025	1
2314	290	2	-35	2	0.025	1
2315	290	3	-13	2	0.025	1
2316	290	4	-10	0	0.025	1
2317	290	5	10	0	0.025	1
2318	290	6	13	2	0.025	1
2319	290	7	35	2	0.025	1
2320	290	8	43	6	0.025	1
2321	291	1	-43	6	0.025	1
2322	291	2	-35	2	0.025	1
2323	291	3	-13	2	0.025	1
2324	291	4	-10	0	0.025	1
2325	291	5	10	0	0.025	1
2326	291	6	13	2	0.025	1
2327	291	7	35	2	0.025	1
2328	291	8	43	6	0.025	1
2329	292	1	-43	6	0.025	1
2330	292	2	-35	2	0.025	1
2331	292	3	-13	2	0.025	1
2332	292	4	-10	0	0.025	1
2333	292	5	10	0	0.025	1
2334	292	6	13	2	0.025	1
2335	292	7	35	2	0.025	1
2336	292	8	43	6	0.025	1
2337	293	1	-43	6	0.025	1
2338	293	2	-35	2	0.025	1
2339	293	3	-13	2	0.025	1
2340	293	4	-10	0	0.025	1
2341	293	5	10	0	0.025	1
2342	293	6	13	2	0.025	1
2343	293	7	35	2	0.025	1
2344	293	8	43	6	0.025	1
2345	294	1	-43	6	0.025	1
2346	294	2	-35	2	0.025	1
2347	294	3	-13	2	0.025	1
2348	294	4	-10	0	0.025	1
2349	294	5	10	0	0.025	1
2350	294	6	13	2	0.025	1
2351	294	7	35	2	0.025	1
2352	294	8	43	6	0.025	1
2353	295	1	-43	6	0.025	1
2354	295	2	-35	2	0.025	1
2355	295	3	-13	2	0.025	1
2356	295	4	-10	0	0.025	1
2357	295	5	10	0	0.025	1
2358	295	6	13	2	0.025	1
2359	295	7	35	2	0.025	1
2360	295	8	43	6	0.025	1
2361	296	1	-43	6	0.025	1
2362	296	2	-35	2	0.025	1
2363	296	3	-13	2	0.025	1
2364	296	4	-10	0	0.025	1
2365	296	5	10	0	0.025	1
2366	296	6	13	2	0.025	1
2367	296	7	35	2	0.025	1
2368	296	8	43	6	0.025	1
2369	297	1	-43	6	0.025	1
2370	297	2	-35	2	0.025	1
2371	297	3	-13	2	0.025	1
2372	297	4	-10	0	0.025	1
2373	297	5	10	0	0.025	1
2374	297	6	13	2	0.025	1
2375	297	7	35	2	0.025	1
2376	297	8	43	6	0.025	1
2377	298	1	-43	6	0.025	1
2378	298	2	-35	2	0.025	1
2379	298	3	-13	2	0.025	1
2380	298	4	-10	0	0.025	1
2381	298	5	10	0	0.025	1
2382	298	6	13	2	0.025	1
2383	298	7	35	2	0.025	1
2384	298	8	43	6	0.025	1
2385	299	1	-43	6	0.025	1
2386	299	2	-35	2	0.025	1
2387	299	3	-13	2	0.025	1
2388	299	4	-10	0	0.025	1
2389	299	5	10	0	0.025	1
2390	299	6	13	2	0.025	1
2391	299	7	35	2	0.025	1
2392	299	8	43	6	0.025	1
2393	300	1	-43	6	0.025	1
2394	300	2	-35	2	0.025	1
2395	300	3	-13	2	0.025	1
2396	300	4	-10	0	0.025	1
2397	300	5	10	0	0.025	1
2398	300	6	13	2	0.025	1
2399	300	7	35	2	0.025	1
2400	300	8	43	6	0.025	1
2401	301	1	-43	6	0.025	1
2402	301	2	-35	2	0.025	1
2403	301	3	-13	2	0.025	1
2404	301	4	-10	0	0.025	1
2405	301	5	10	0	0.025	1
2406	301	6	13	2	0.025	1
2407	301	7	35	2	0.025	1
2408	301	8	43	6	0.025	1
2409	302	1	-43	6	0.025	1
2410	302	2	-35	2	0.025	1
2411	302	3	-13	2	0.025	1
2412	302	4	-10	0	0.025	1
2413	302	5	10	0	0.025	1
2414	302	6	13	2	0.025	1
2415	302	7	35	2	0.025	1
2416	302	8	43	6	0.025	1
2417	303	1	-43	6	0.025	1
2418	303	2	-35	2	0.025	1
2419	303	3	-13	2	0.025	1
2420	303	4	-10	0	0.025	1
2421	303	5	10	0	0.025	1
2422	303	6	13	2	0.025	1
2423	303	7	35	2	0.025	1
2424	303	8	43	6	0.025	1
2425	304	1	-43	6	0.025	1
2426	304	2	-35	2	0.025	1
2427	304	3	-13	2	0.025	1
2428	304	4	-10	0	0.025	1
2429	304	5	10	0	0.025	1
2430	304	6	13	2	0.025	1
2431	304	7	35	2	0.025	1
2432	304	8	43	6	0.025	1
2433	305	1	-43	6	0.025	1
2434	305	2	-35	2	0.025	1
2435	305	3	-13	2	0.025	1
2436	305	4	-10	0	0.025	1
2437	305	5	10	0	0.025	1
2438	305	6	13	2	0.025	1
2439	305	7	35	2	0.025	1
2440	305	8	43	6	0.025	1
2441	306	1	-43	6	0.025	1
2442	306	2	-35	2	0.025	1
2443	306	3	-13	2	0.025	1
2444	306	4	-10	0	0.025	1
